outlet,date,headline,url,summary,predicted_label,predicted_confidence,predicted_probs,model_version,label,labelled_by,labelled_at,cluster_id
Kurir,2026-09-14,"""NIJE TO PALO S NEBA I NIKO NE DOBIJA ŠTO NIJE ZASLUŽIO"" Poruka Vučića penzionerima i borcima! Objasnio i šta strancima uvek pokazuje sa terase Palate Srbija",https://www.kurir.rs/vesti/politika/10103882/vucic-o-jednokratnoj-novcanoj-pomoci-i-povecanju-plata-socijalnim-radnicima,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-14,"""OPOZICIJA NE MOŽE DA PRIKUPI POTPISE"" Buknuo pravi rat između DS i SSP zbog izlaska na izbore: ""ŽAO MI VAS JE...""",https://www.kurir.rs/vesti/politika/10103835/demokrate-optuzuju-opoziciju-da-ne-moze-da-sakupi-potpise,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,"PIJANOM BLOKADERU SE CRNO PIŠE ZBOG LAŽNE DOJAVE BOMBE: Detalji drame na letu Air Serbia, preti mu robija i kazna do 100.000 evra?!",https://www.kurir.rs/vesti/politika/10103741/kakva-kazna-sledi-za-blokadera-koji-je-dojavio-laznu-bombu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,"DOKAZANO: Prvi snimak Radio puls Grocka dokazuje da su tri najviše šerovana snimka montirana dodavanjem “huka” kako bi se spinovala priča o ""zvučnom topu""",https://www.kurir.rs/vesti/politika/10103699/kako-je-spinovana-lazna-afera-zvucni-top,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,"""NAJSTRAŠNIJA LAŽ U POSLEDNJOJ DECENIJI, ZAMALO SU IZAZVALI GRAĐANSKI RAT"" Vučić se obratio građanima i otkrio šta je SUŠTINA laži o zvučnom topu (VIDEO)",https://www.kurir.rs/vesti/politika/10103723/vucic-o-lazima-o-zvucnom-topu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,"ZA FEDERALNU TV IZ SARAJEVA BLOKADERKA KONAČNO OTKRILA KOJI IM JE PROGRAM I NAČIN DELOVANJA Pre izbora ćute o Mladiću, a onda priznaju da su Srbi zločinci?!",https://www.kurir.rs/vesti/politika/10103702/blokaderka-o-ratku-mladicu-i-nameri-blokadera,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,"""ISKRENI OPOZICIONARI, SVAKO OČEKUJE NEKI BENEFIT"" Milić ""pohvalio"" Ćutu, Parandilovića i Aleksića, a zapravo rekao istinu: To je najklasičniji interes! (VIDEO)",https://www.kurir.rs/vesti/politika/10103680/dragan-milic-o-opoziciji-svako-ocekuje-neki-benefit,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-14,1.530.000 PRIJAVILO SE ZA 6.000 DINARA! Mali ima još sjajnih vesti: Od 1. decembra veće plate i penzije! Penzionerima po 6.000 leglo još jutros u 5!,https://www.kurir.rs/vesti/politika/10103643/milion-i-po-gradjana-srbije-prijavilo-se-za-6-000-dinara-drzavne-pomoci,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-14,"STRUČNJACI VEŠTAČILI KAKO JE MONTIRAN LAŽNI HUK: Čak 50 puta pojačali zvuk da bi predstavili kao ""zvučni top"" i lažno optužili Vučića da je pucao na svoj narod",https://www.kurir.rs/vesti/politika/10103260/cak-50-puta-pojacali-zvuk-da-bi-predstavili-kao-zvucni-top-i-optuzili-vucica-da-je-pucao-na-narod,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,TAČNO U 18.30 SATI! Vučić večeras u Nacionalnom dnevniku: Predsednik govori o svim aktuelnim temama,https://www.kurir.rs/vesti/politika/10103570/vucic-gost-nacionalnog-dnevnika-tv-pink,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"""IZBORI SU JEDINO MERILO NARODNE VOLJE"" Đilasu zasmetalo okupljanje patriotskih snaga, Vučević mu održao lekciju: Konstrukcije propalog bloka ne iznenađuju",https://www.kurir.rs/vesti/politika/10103289/milos-vucevic-odgovorio-draganu-djilasu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"NEVEROVATNA SILA NA PEŠTERU! Vučić se poklonio srpskoj zastavi, pa jasno poručio: ""Hoćemo sami da čuvamo svoje nebo"" Evo koju je ocenu dobila Vojska Srbije",https://www.kurir.rs/vesti/politika/10103532/vucic-na-taktickoj-vezbi-vojske-srbije,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2026-09-13,ĐURO MACUT POSETIO TRSTENIK Dom zdravlja pravi primer efikasnog zdravstvenog zbrinjavanja,https://www.kurir.rs/vesti/politika/10103505/djuro-macut-posetio-trstenik,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"ŠIRIMO ""GARANCIJU ZA MLADE"" NA SVAKO SELO I GRAD! Ministarka Đurđević Stamenkovski poslala jaku poruku omladini: Nemamo vremena za čekanje!",https://www.kurir.rs/vesti/politika/10103493/milica-djurdjevic-stamenkovski-najavila-sirenje-programa-garancija-za-mlade-na-celu-srbiju-od-2027,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"PSIHOLOŠKA OPERACIJA ""LAŽNI HUK"": Od spina o 4.000 ljudi s posledicama ""zvučnog topa"", lekarsko uverenje donelo samo njih 38! JEDAN SE ŽALIO NA HEMOROIDE!?",https://www.kurir.rs/vesti/politika/10103179/psiholoska-operacija-lazni-huk-od-spina-od-4000-ljudi-sa-posledicama-zvucnog-topa-spali-na-38,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"LEPA BRENA ZA ČETIRI OSOBE, ČUJ MENE GODINE Panović urnisao blokadere: Setite se Vučića i Malog u kolima i Brenine pesme, te četiri godine nisu lake (VIDEO)",https://www.kurir.rs/vesti/politika/10103147/zoran-panovic-porucio-blokaderima-cetiri-godine-nisu-lake,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"""U SVEMU ŠTO SMO SVIH OVIH GODINA RADILI VODILA NAS JE JEDNA MISAO"" Vučić sumirao radnu nedelju: Bilo je teških trenutaka ali smo uvek znali zbog čega se borimo",https://www.kurir.rs/vesti/politika/10103472/vucic-sumirao-radnu-nedelju-srbija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2026-09-13,"KOMPLETNA LISTA ""ALEKSANDAR VUČIĆ - UJEDINJENA SRBIJA"" Otkriveni svi kandidati! Vučić na prvom mestu, a evo ko ga sledi",https://www.kurir.rs/vesti/politika/10103395/ko-su-kandidati-na-listi-aleksandar-vucic-ujedinjena-srbija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"SKANDALOZAN SNIMAK DIVLJAŠTVA NA ULICI! Blokaderska profesorka drsko napala aktiviste SNS: Baca papire i duva u pištaljku, misli da se tako dolazi na VLAST!",https://www.kurir.rs/vesti/politika/10103409/ljubica-oparnica-snimljena-kako-baca-papire-na-aktiviste-sns-tokom-ulicnog-napada,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"""DOBIO SAM INFORMACIJU DA JE NOVI PAZAR DAO USLOV DA MORATE BITI IZBAČENI S LISTE"" Razgovor Mila Lompara i Dragana Milića kako su ih preveslali blokaderi VIDEO",https://www.kurir.rs/vesti/politika/10103195/milo-lompar-i-dragan-milic-razgovor-studentska-lista,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"NOVA DIMENZIJA MRŽNJE I PROSTAKLUKA! Blokaderi sad udarili na RIK i zaposlene: Umesto političkog programa, poručili: Sve ćemo ih... (FOTO)",https://www.kurir.rs/vesti/politika/10103308/blokaderi-psuju-i-rik,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"""DO POBEDE"" Brnabić sa narodom u Stepojevcu: Srbija poslednjih 14 godina NEPREPOZNATLJIVA - napreduje u svim oblastima! Vučić može da nas vodi u nove pobede",https://www.kurir.rs/vesti/politika/10103361/ana-brnabic-o-napretku-srbije-u-stepojevcu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2026-09-13,"RASPAD U PARANDILOVIĆEVOJ STRANCI Predsednik Opštinskog odbora u Bajinoj Bašti podneo ostavku, a onda svi odbornici istupili iz stranke!",https://www.kurir.rs/vesti/politika/10103329/raspad-u-parandilovicevoj-stranci-odbornici-istupili-iz-stranke,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"RIK PROGLASIO LISTU ""ALEKSANDAR VUČIĆ - UJEDINJENA SRBIJA"": Biće pod rednim brojem jedan",https://www.kurir.rs/vesti/politika/10103336/proglasena-izborna-lista-aleksandar-vucic-ujedinjena-srbija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"SKANDAL! BEGUNAC RADIĆ SA NEPOZNATE LOKACIJE DAJE IZJAVE ZA BLOKADERSKE MEDIJE! Osumnjičeni za aferu ""zvučni top"" komentariše istragu protiv samog sebe",https://www.kurir.rs/vesti/politika/10103321/aleksandar-radic-begunac-komentarise-istragu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"VUČIĆ SUTRA PRIMA AKREDITIVNA PISMA Predsednik sa novim ambasadorima Azerbejdžana i Španije, ali i 8 drugih zemalja",https://www.kurir.rs/vesti/politika/10103305/vucic-sutra-prima-akreditivna-pisma-ambasadora,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"""OVO JE VAŠ DOM I TAKO ĆE OSTATI ZAUVEK"" Brnabić u Skupštini ugostila decu iz Republike Srpske u susret Danu srpskog jedinstva, slobode i nacionalne zastave",https://www.kurir.rs/vesti/politika/10103295/ana-brnabic-ugostila-decu-iz-republike-srpske,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"""MILANOVA DOKTRINA JE..."" Nije slučajno što je predsednik Vučić od načelnika Generalštaba na poklon dobio baš tenk! (VIDEO)",https://www.kurir.rs/vesti/politika/10103268/vucic-od-generala-mojsilovica-dobio-maketu-tenka-na-poklon,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,claude-sonnet-5,,
Kurir,2026-09-13,"""SAMO UJEDINJENI MOŽEMO DA SAČUVAMO STABILNOST"" Vučević u Novom Slankamenu: Razlike među nama ne smeju biti povod za nove podele",https://www.kurir.rs/vesti/politika/10103230/milos-vucevic-u-slankamenu-sa-gradjanima,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"SAZNAJEMO, SASLUŠAN OSUMNJIČENI ZA NAPAD NA DEKANA FILOZOFSKOG SINANIJA: Priznao sve, osuđivan čak 8 puta za različita krivična dela!",https://www.kurir.rs/vesti/politika/10103254/saslusan-osumnjiceni-za-napad-na-dekana-filozofskog-sinanija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"BLOKADERSKI N1 NASTAVLJA DA ŠIRI LAŽI I SATANIZUJE DRŽAVU! Ignorišu dokaze, manipulušu: IZVRĆU ODLUKE SUDA U STRAZBURU KOJI JE REKAO DA NIJE BILO ZVUČNOG TOPA",https://www.kurir.rs/vesti/politika/10103250/n1-nastavlja-lazi-o-zvucnom-topu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,UDARNO: Radić i Šolakova propaganda mesecima sprovodili psihološke operacije nad građanima Srbije,https://www.kurir.rs/vesti/politika/10103222/radic-i-solakova-propaganda-mesecima-sprovodili-priholoske-operacije-nad-gradjanima-srbije,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"TUŽILAŠTVO STAVILO TAČKU NA AFERU ""ZVUČNI TOP"" Milomir Marić za Kurir: To je deo plana za preuzimanje vlasti preko ulice",https://www.kurir.rs/vesti/politika/10103214/sta-se-zaista-dogodilo-15-marta-2025-godine,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"""BLOKADE NE SMEJU BITI MODEL POLITIČKOG DELOVANJA U PROSVETI"" Dejan Vuk Stanković za Kurir: Iskreno se nadam da se prethodna školska godina neće ponoviti",https://www.kurir.rs/vesti/politika/10103070/dejan-vuk-stankovic-intervju-za-kurir,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"Srpska trobojka treba da se vijori svuda! Ministarka Stamenkovski se oglasila uoči obeležavanja Dana srpskog jedinstva, slobode i nacionalne zastave",https://www.kurir.rs/vesti/politika/10103205/dan-srpskog-jedinstva-u-banjaluci-oglasila-se-ministarka-milica-djurdjevic-stamenkovski,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-09-13,"""KOLIKO SU MRŽNJE POSEJALI NA OSNOVU ZASTRAŠUJUĆE LAŽI I MONTIRANOG SNIMKA"" Predsednik Vučić o lažnoj aferi ""zvučni top"" i novim saznanjima tužilaštva",https://www.kurir.rs/vesti/politika/10103203/predsednik-aleksandar-vucic-o-laznoj-aferi-zvucni-top,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"MARGETIĆ JE BLOKADERIMA ""TREĆE OKO"" IZ HRVATSKE! Ana Brnabić o pretnjama hrvatskog ""novinara"": Od prženja i flambiranja stigli su do vešanja na ulicama",https://www.kurir.rs/vesti/politika/10103183/ana-brnabic-o-pretnjama-domagoja-margetica,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,claude-sonnet-5,,
Kurir,2026-09-13,"""VRLO DOBRO! VEOMA SAM PONOSAN! HOĆEMO MIR I STABILNOST"" Vučić: Hoćemo sami da čuvamo svoje nebo! Mogli ste da vidite robotizovani napad bez ijednog čoveka",https://www.kurir.rs/vesti/politika/10103066/predsednik-vucic-na-vojnoj-vezbi-pobednik-2026,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2026-09-13,"KAKO JE NALEPLJEN LAŽNI ZVUK NA SNIMAK KOJI JE TREBALO DA UNIŠTI SRBIJU I NAPRAVI OD VUČIĆA ZVER KOJA PUCA U DECU: Pogledajte hronologiju, SVE OTKRIVENO (VIDEO)",https://www.kurir.rs/vesti/politika/10103131/kako-je-nalepljen-lazni-zvuk-na-snimak-zvucnog-topa-cilj-unistiti-vucica-i-srbiju,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-09-13,"MARGETIĆ IZ HRVATSKE PODRŽAO BLOKADERE, PRETI SRBIMA VEŠANJEM, A VUČIĆU SUDBINOM ČAUŠESKOG: ""Moja lična osveta je da vas jurim, biću vam za vratom"" (VIDEO)",https://www.kurir.rs/vesti/politika/10103116/domagoj-margetic-poziva-na-vesanje-i-krvoprolice-u-beogradu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,claude-sonnet-5,,
Kurir,2026-09-13,"KURIR OTKRIVA KO JE I ZAŠTO MONTIRAO LAŽNI HUK ""ZVUČNOG TOPA"": Vučić je monstrum, pucao je u našu decu! Evo kako je pakovana OPASNA PSIHOLOŠKA OPERACIJA",https://www.kurir.rs/vesti/politika/10103072/kurir-otkriva-ko-je-i-zasto-montirao-lazni-huk-zvucnog-topa,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-04-19,"SKANDALOZNE REČI BIVŠEG REKTORA! ""Ljudi koji podržavaju blokade su BOLJI, BOGATIJI I OBRAZOVANIJI!"" Zar ovako govori ugledni profesor, zar se ovako deli narod?!",https://www.kurir.rs/vesti/politika/9646873/skandalozne-reci-bivseg-rektora-ljudi-koji-pdorzavaju-blokade-su-bolji-bogatiji-i-obrazovaniji,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-06-02,POTVRDA DA SMO MI SRBIJA Đurđević Stamenkovski o odnosima s Rusijom: Zajednička istorija nas obavezuje da i u teškim vremenima ne zaboravimo zajedničko nasleđe,https://www.kurir.rs/vesti/politika/10012292/milica-djurdjevic-stamenkovski-o-vezama-sa-rusijom-i-neuvodjenju-sankcija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-29,GRGUR: Napad na dekana je napad na državu ,https://www.kurir.rs/vesti/politika/9656230/grgur-o-napadu-na-drida,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-05-29,"SRBIJA I KINA JAČAJU VOJNU SARADNJU: Mihailović i Radić o novoj opremi i nastavku modernizacije : ""Mnogi su bili skeptični upravo zbog propagande""",https://www.kurir.rs/vesti/politika/10008646/srbija-i-kina-jacaju-vojnu-sradanju-stize-nova-oprema-i-nastavak-modernizacije,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-06-08,"IZBORI U ZAJEČARU I KOSJERIĆU Lista ""Ne damo Srbiju - Aleksandar Vučić"" odnela pobedu na oba mesta! Ovo su rezultati (FOTO)",https://www.kurir.rs/vesti/politika/9692834/rezultati-izbora-u-kosjericu-i-zajecaru,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-29,"""MAŠTAM DA ODEM NA MARS, A TO NE ZNAČI DA ĆU STVARNO DA ODEM"" Vučić : Nervoza je velika kod blokadera i opozicije, znaju koliko padaju",https://www.kurir.rs/vesti/politika/9656222/vucic-o-blokaderima-i-opoziciji,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-04-05,"STUDENTI KOJI HOĆE DA UČE UPUTILI PISMO PREDSEDNIKU EVROPSKOG SUDA ZA LJUDSKA PRAVA U STRAZBURU: ""Naše pravo na obrazovanje je i dalje onemogućeno!""",https://www.kurir.rs/vesti/politika/9634000/studenti-koji-hoce-da-uce-uputili-pismo-predsedniku-evropskog-suda-za-ljudska-prava-u-strazburu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-10-24,"VUČIĆ I ORBAN DOBITNICI NAGRADE ""PASTOR IŠTVAN“ ZA 2025. GODINU: Predsedniku Srbije priznanje za strateško partnerstvo Srbije i Mađarske",https://www.kurir.rs/vesti/politika/9811672/vucic-i-orban-dobitnici-nagrade-pastor-istvan-za-2025-godinu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-07-01,"""U KOJOJ SE REVOLUCIJI LJUDI RAZBEŽE KADA DOĐE POLICIJA?"" Jovanov: Žele da drugi pate i trpe, maltretiraju ljude koji su krenuli na posao ili bolnicu",https://www.kurir.rs/vesti/politika/9712667/ovanov-blokaderi-zele-da-drugi-pate-i-trpe-maltretiraju-ljude-koji-su-krenuli-na-posao-ili-bolnicu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-06-28,VUČEVIĆ OSUDIO HAPŠENJE SRBA NA GAZIMESTANU: Međunarodna zajednica hitno da reaguje na kontinuirano ugnjetavanje,https://www.kurir.rs/vesti/politika/10034837/milos-vucevic-osudio-hapsenje-srba-na-gazimestanu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,claude-sonnet-5,,
